QuoteNumber,QuoteConversion_Flag
62693,8.49114695066e-06
62694,7.9149936883e-08
62695,2.85565771172e-08
62707,0.950493835327
62708,0.00602319960625
62709,0.0568263624943
62713,0.02517191612
62717,0.0276990673172
62718,0.00756538045559
62721,1.58721665555e-05
62723,0.00767897799905
62724,4.27131419798e-07
62725,2.76680222197e-07
62728,0.337205363155
62733,0.00261345332828
62735,7.85499708971e-07
62738,0.180406959922
62739,0.0017151108346
62740,0.996987200491
62747,0.363872904733
62751,0.0157305287771
62753,0.99670812432
62755,0.987575729539
62756,1.24443301628e-05
62760,0.00113764062842
62761,0.355182225531
62772,2.28109483939e-05
62778,3.61338458046e-05
62781,4.62379582411e-06
62782,0.999934503575
62785,0.0183127407008
62787,0.074840096856
62791,0.120341281761
62792,7.1458374957e-08
62793,0.100473205587
62796,5.62964814805e-07
62800,0.996249630874
62802,6.25287413781e-08
62804,5.02467120997e-06
62808,6.24166748173e-07
62812,0.00417310752623
62825,4.07080950015e-06
62827,0.0586915030293
62831,9.83867489782e-09
62833,0.354372010023
62836,0.00357156933897
62839,0.582778260497
62840,1.8767112054e-05
62842,0.179700772995
62843,0.375899999768
62847,0.668766514529
62849,0.215427603592
62850,2.01423775082e-07
62853,0.0413492472148
62854,0.816171957186
62856,2.53075167929e-08
62858,0.0919223366463
62859,1.52948698153e-05
62863,0.0744734848549
62864,0.0573893423695
62866,0.0342710119029
62867,0.0178580819142
62868,0.0901870703217
62873,0.213612308833
62875,0.0701853998619
62877,0.995538528301
62878,1.96398328314e-07
62879,0.349713543532
62881,0.118110461563
62882,2.92548300055e-07
62883,0.0014018680681
62884,0.376130737789
62888,0.0643951838317
62889,0.99906628261
62890,0.0141398681796
62891,0.122889169971
62892,0.0506825232184
62896,0.0138488815995
62898,0.0436302556593
62900,9.18867634934e-07
62902,5.93377633386e-07
62907,0.445991033058
62908,0.113001605745
62912,1.47471225328e-07
62913,0.168619980366
62914,0.395727965649
62915,0.371489966247
62916,0.00168878989773
62919,2.01977589127e-06
62921,3.49250967176e-07
62924,0.00420433997945
62925,0.00612537867564
62926,0.0046568457763
62928,0.0050703757369
62931,0.998572735003
62933,0.998497973361
62934,0.124361726361
62935,0.0230726014731
62936,2.72842866245e-07
62943,1.69279519371e-07
62948,8.64197383681e-06
62955,7.78287075193e-05
62960,0.0568903871685
62963,2.87088189069e-06
62964,0.456142092731
62965,0.00699104927448
62971,2.89841268497e-07
62973,0.0318113644039
62974,5.01896130318e-08
62978,2.08641023647e-06
62980,0.998764373919
62981,3.57681990453e-07
62982,0.000399383796477
62983,0.999768229888
62989,0.000669337093624
62990,0.00428546748015
62991,0.0806395884915
62996,0.00226358511026
62997,0.00690937511149
62998,3.28077624532e-09
63002,0.157353758694
63003,1.56571732525e-07
63017,0.00801532011177
63018,0.0279091242588
63019,0.0157618509825
63021,0.0328419633703
63023,0.166012272654
63024,0.0130761341815
63030,0.999257279869
63033,2.09980594527e-05
63034,3.26557711878e-07
63035,7.84262832976e-07
63036,1.0262154079e-07
63037,2.9602588609e-07
63040,1.32121892389e-05
63042,8.53373103243e-06
63045,0.999078593267
63047,5.39176636943e-07
63052,0.1542652684
63055,3.51108488344e-08
63057,0.0330405446687
63059,0.0730387188398
63060,1.39754584146e-07
63061,0.263612005608
63062,3.72522652882e-05
63064,0.0182510031682
63068,2.79417866082e-07
63073,1.4264747832e-05
63075,1.18017263188e-07
63078,1.99305845678e-07
63083,5.36873317833e-07
63086,0.104946369187
63090,7.64260133494e-06
63092,0.202593325105
63093,0.589205531674
63094,0.217416767771
63096,0.999913761109
63097,0.0517025348024
63102,0.999993015783
63103,0.0142314665782
63104,0.215002234133
63107,1.0028037604e-07
63110,7.1631420654e-07
63112,0.0996250907642
63113,0.999023775171
63114,7.01047299213e-07
63116,9.4199721282e-08
63120,1.44856884374e-06
63121,0.00466775507708
63127,0.625086755387
63128,0.0415660287616
63129,2.32728600626e-06
63130,0.0457212936598
63135,0.0636470222229
63137,0.0424886939664
63138,0.0132573909857
63140,1.65874353406e-05
63143,0.00527908244542
63144,0.997874353797
63145,5.01121643343e-07
63147,0.00588949132116
63149,0.000541320358073
63150,0.992943770727
63158,3.79666602662e-08
63161,9.18776695333e-06
63162,0.0704971471448
63165,0.853919649736
63167,0.0351845027539
63169,0.0436401875665
63170,1.76079164122e-07
63172,1.798948642e-08
63173,0.999467194064
63175,0.000443587040951
63178,0.600597341249
63181,0.0553249548465
63183,0.0241777874261
63185,0.0960943193798
63189,0.261702646496
63190,1.29462207987e-05
63192,0.500787685699
63193,1.3931009484e-07
63197,0.0207693752624
63199,0.999746791058
63200,3.34060026095e-05
63201,1.00024755963e-07
63202,0.72813591991
63203,9.52082206623e-08
63208,0.999108040181
63213,1.51669817165e-07
63214,0.999344770926
63216,5.4439992772e-06
63219,0.0103455110874
63220,8.64133171065e-07
63222,0.573217559025
63223,5.99293559292e-07
63229,0.908875808454
63230,5.46954825281e-07
63232,4.56734904562e-07
63233,0.770792827727
63234,0.00466616433946
63235,0.964342491843
63237,0.0382987878205
63240,0.00355005364869
63241,0.00253748903081
63245,0.000948133233164
63246,1.05177093482e-07
63250,0.234451695578
63251,0.0250547503608
63255,9.13243825097e-06
63257,0.510040652675
63258,4.16615361467e-07
63261,0.000330487193623
63262,3.93910154896e-06
63263,1.98637415252e-07
63264,1.78040061793e-07
63271,0.0413184606571
63272,0.999048699918
63273,0.0209674394306
63274,7.79313909052e-05
63279,6.69422077037e-07
63280,0.0716750914744
63284,1.71989625653e-06
63288,1.69804581772e-08
63289,0.0393717710614
63291,7.94264675491e-09
63295,0.0155678003935
63297,1.61287351036e-07
63298,0.00999057819073
63300,9.03802201238e-06
63302,1.95206752819e-06
63306,6.28095076418e-08
63313,0.00456718494408
63316,0.0731888203575
63317,0.0421848036701
63318,7.33557138393e-05
63319,0.000649287198188
63322,0.0127853981957
63324,0.265816305491
63325,7.17875116174e-08
63326,0.0501743698237
63328,3.21788797061e-07
63329,0.00145325059369
63330,1.13934413631e-07
63336,0.932908503229
63337,0.562580775593
63338,0.997837328542
63342,0.801004719217
63343,0.000357858753226
63346,0.123864873289
63349,0.971153079288
63351,0.0323149427361
63353,1.10020226574e-05
63354,2.15581370922e-07
63356,3.14037030491e-08
63361,0.00436870133558
63362,2.59046822841e-05
63363,1.35296232709e-07
63368,2.04257655506e-07
63369,0.999777817074
63373,0.187156582824
63377,0.965282018538
63379,0.000279613622192
63383,0.156317162109
63386,5.18567815883e-05
63387,0.0768195392667
63388,0.29142341909
63393,2.13205625185e-06
63395,9.68034440488e-08
63396,2.00396997245e-07
63397,0.0348864435536
63399,9.07197089411e-08
63403,1.07890591684e-07
63405,0.147256185005
63412,1.29204727271e-06
63413,0.00304291169749
63414,7.90427377668e-08
63416,0.132224910184
63419,0.167375725755
63424,5.17998777358e-06
63425,0.996889795051
63426,0.000445884804835
63430,1.70485942716e-05
63434,0.102770270493
63437,0.00800206399242
63440,0.0282328725941
63441,0.0209017910894
63442,1.19848428483e-05
63444,0.430323766926
63445,3.73942056227e-05
63460,0.167233000716
63464,0.0622790627496
63467,6.4762543002e-07
63468,1.8064891073e-07
63469,0.0256392629122
63470,2.78619849714e-08
63475,0.20719514463
63476,0.999774717531
63477,0.00556122217829
63479,0.00747115041987
63480,4.22124553041e-07
63483,0.999815508986
63486,7.88197237636e-08
63487,8.42249734688e-06
63488,0.999571041571
63489,0.050657503751
63490,0.0527352258032
63491,1.88607104041e-07
63492,2.06272524947e-07
63494,0.0422294567619
63495,0.0064801595812
63499,6.83233095169e-09
63501,0.270187810572
63507,1.0417345698e-05
63510,0.0389170945474
63511,0.0482706822391
63514,0.0291959046465
63516,1.52581233801e-06
63517,5.88219179027e-05
63518,0.00979913769601
63521,5.6316841087e-07
63524,5.19782497926e-07
63525,5.91810663208e-08
63526,0.999997386457
63527,9.31147369096e-07
63529,0.159393530499
63531,0.0535294793505
63533,0.00585009742312
63535,1.17336833306e-06
63537,0.992261564842
63546,0.0319263026361
63555,3.1271376282e-05
63556,0.227912220718
63557,1.28638056529e-07
63564,3.07077035745e-06
63567,8.10441470015e-06
63573,0.000147812880529
63574,1.77281354342e-05
63583,4.33943340378e-07
63585,1.07462272218e-07
63586,0.0374739253046
63593,0.000790047843065
63597,0.00323046910213
63600,0.0893433684096
63602,6.24239795329e-06
63605,0.114804332756
63606,0.00324695690042
63608,1.64989838694e-06
63609,5.64921004297e-07
63611,0.0151288248529
63612,0.411096856255
63613,0.0273578506336
63617,0.980284342909
63619,1.83717021384e-05
63622,0.395643034744
63630,0.00100083039276
63632,2.05498237345e-06
63636,0.999642257825
63638,0.274883150871
63639,0.0977444900834
63648,0.0286702881893
63649,0.0268949802599
63650,1.34267525056e-07
63651,4.00880299703e-05
63652,0.0397112250146
63659,0.123075866711
63662,0.00902016363164
63666,0.00311715747562
63667,0.0859527765454
63669,2.65341022059e-06
63670,0.394093719403
63672,0.999859867222
63673,0.0638638754283
63674,6.91535122972e-06
63675,7.11209611364e-08
63678,0.0131183454235
63681,6.96482824183e-07
63683,1.44212505563e-05
63684,0.0430774928431
63685,0.120762561324
63686,6.64258114101e-09
63689,0.296433997146
63690,0.2335429875
63692,0.00664639426844
63695,0.38710184855
63696,6.29615599162e-05
63698,0.102119756436
63699,5.18274615867e-06
63700,0.0464982322018
63701,0.46898403386
63709,0.028482730999
63710,0.984537850763
63713,8.04591268261e-05
63714,0.416001202227
63715,0.998882537461
63717,8.57495501277e-05
63719,4.81109649902e-06
63721,1.79156986955e-07
63722,0.293400492457
63723,0.0203370076995
63724,0.097639917037
63725,9.38040042263e-07
63729,0.00416054257463
63730,0.274721497083
63733,9.77097753249e-07
63737,2.838483071e-07
63743,0.000182211441871
63746,0.98628216406
63748,0.0611017225904
63752,0.0843836385551
63753,0.776370970985
63755,2.69739372678e-05
63758,0.0719558263416
63763,0.0650748836282
63765,0.0102220100117
63772,6.96069667924e-07
63774,0.999975088359
63775,9.03759956394e-07
63776,7.58604859503e-06
63778,0.996319977774
63779,1.35270914063e-06
63780,0.999471644814
63781,0.00461088051013
63782,2.56041600317e-07
63784,0.114783956829
63787,1.41909773853e-07
63789,6.3678429007e-06
63791,3.17598297995e-07
63792,1.54363791498e-06
63794,0.00872355105228
63795,0.00679916287354
63797,7.88598272304e-05
63798,0.0396244322192
63799,0.267374805963
63801,0.169920344124
63803,2.72298957108e-06
63806,0.0278925436505
63809,1.64116118787e-07
63817,0.113590500147
63818,0.342158618297
63820,1.50869483661e-07
63831,0.000123521456697
63834,0.19171860837
63835,6.54686706727e-07
63836,8.99201402076e-08
63837,4.31500844157e-07
63838,7.33084182273e-07
63839,0.0290925184958
63842,3.15618372357e-08
63849,0.457703420423
63851,5.80555953515e-07
63853,0.0268081480742
63855,0.0007345302241
63856,3.5155087374e-05
63857,0.999859402895
63858,0.537065606199
63859,2.61506830099e-07
63861,9.38133698012e-07
63863,6.06908977963e-07
63864,0.0109250859134
63865,0.0116032910295
63867,0.907807201688
63871,0.00210358575217
63873,0.0229228197527
63874,0.0253637620431
63880,1.0456720882e-06
63881,0.19695725572
63883,0.166259445788
63884,9.85931800396e-06
63888,0.0364260379639
63890,0.999998433993
63893,0.0766635610114
63894,7.63184522185e-08
63895,1.05548045487e-05
63897,0.234214161516
63898,0.00255437738148
63899,0.861240025925
63900,0.135025173802
63901,1.91409460521e-06
63902,9.56016332972e-08
63905,9.81136283347e-07
63906,0.0430118607168
63907,9.46151348177e-08
63908,0.0676682336368
63914,0.148708840287
63916,0.999990101392
63919,6.0940010984e-05
63923,2.92788161138e-07
63924,0.0924941577581
63926,0.999994023531
63927,0.025636447064
63930,1.57049042807e-06
63934,0.999993860478
63935,0.0136839470175
63940,0.0058865000404
63942,0.336388671091
63947,3.61710668565e-07
63948,0.408459487598
63950,0.0122311748109
63952,7.78938704415e-07
63953,0.162548897304
63955,1.69590953023e-07
63956,1.67045521031e-05
63962,1.86882350984e-06
63965,1.16783035002e-06
63966,0.0373233237351
63967,0.874879474218
63972,0.0215631987303
63975,0.475877902331
63979,0.302164012149
63984,2.1173942149e-05
63987,3.5940285441e-07
63994,0.344986816441
63995,0.031515493168
64001,0.0355822856074
64002,5.29739023745e-07
64003,0.0175210516375
64009,0.125973715228
64010,0.273408605404
64012,0.00422702368159
64013,0.00129757546762
64015,4.26432740745e-08
64017,7.76227088939e-06
64019,2.01632953434e-07
64021,0.999152870608
64022,0.00808917251983
64025,0.160627506106
64031,0.99755780937
64036,1.66101315326e-06
64038,4.55138282977e-07
64039,0.0516768182534
64045,0.240333096384
64046,6.94991052082e-08
64048,1.81673735896e-07
64049,9.63979435713e-05
64052,0.0187332671723
64055,7.84203844915e-08
64056,7.53848938844e-07
64059,5.02380791259e-08
64063,0.0155301709788
64066,0.0131356257287
64067,0.0359875358624
64070,0.0150849136649
64074,0.00029192663337
64080,1.20685768574e-07
64082,5.54224910418e-06
64085,4.71344861704e-08
64093,0.0906820514855
64094,0.328944565859
64095,0.0179877037671
64098,2.10192407718e-07
64099,8.68902276422e-09
64101,0.00419082847625
64103,0.0362144557758
64104,0.159639643364
64105,2.15523914597e-07
64107,5.4537226995e-05
64108,0.0460703007497
64110,0.0519619453404
64115,1.00396488485e-06
64123,0.996618031474
64125,0.618017620154
64126,5.05116018409e-05
64127,0.0796215333392
64132,0.0419005066301
64133,7.06655895113e-06
64134,0.00122501476175
64136,0.999221989231
64137,0.000119143071551
64139,0.664136236345
64140,8.90923789181e-06
64142,0.398310294714
64143,0.0558436627583
64145,0.153530055445
64154,2.20724914094e-07
64155,0.00300814004101
64164,4.59239469754e-07
64165,0.00172952507832
64168,5.14915404056e-07
64171,0.999187944575
64172,0.00322424240761
64179,0.00359357789059
64180,0.0136257266232
64187,0.0113179610014
64191,5.95948457994e-07
64193,0.143704124796
64195,0.0374323592092
64196,0.00592674264399
64198,2.00208719254e-06
64202,0.0145416570936
64203,0.0560153022418
64204,3.99336426218e-05
64205,0.997736627527
64207,0.999953155053
64208,0.131835101725
64211,0.0225488245527
64217,0.0051826047488
64218,0.162576577546
64219,0.0502747231593
64222,0.962342721876
64225,0.0155929937812
64226,0.0560498974131
64227,0.00914209566281
64230,0.000470935423221
64231,0.997184221435
64236,0.0067843938191
64238,0.00144425843125
64239,4.52727453785e-05
64240,0.0574016713039
64247,0.0019319264094
64251,0.336833008927
64252,0.0228705287592
64254,0.249972540376
64258,3.44055154195e-07
64259,0.00595480675303
64262,0.103782113635
64263,0.0632859483572
64264,0.357572802816
64266,0.0143993448034
64273,0.0445416188459
64277,2.23166469837e-07
64278,0.873006231544
64280,0.0559639343108
64282,0.55595066739
64283,2.3767912377e-06
64284,0.138063831404
64285,0.0287137541444
64286,0.00411885606655
64287,4.36354315683e-07
64288,0.555192047588
64289,4.43670781865e-07
64290,0.0110797385197
64292,1.66883810299e-05
64294,2.86479442501e-08
64295,0.0284166334809
64304,0.000237726865831
64305,8.54365793953e-05
64306,0.099907448502
64308,9.97276939283e-07
64317,0.999999355853
64319,0.774230292151
64322,1.23149622869e-06
64324,0.000761509603604
64325,1.24059375127e-05
64326,0.998746383124
64333,3.23038891339e-07
64335,0.0711280205953
64338,0.0636195419783
64342,0.00161192104767
64344,0.998931710413
64346,8.03298527871e-07
64349,0.990158038183
64350,0.030373258047
64353,1.5563695162e-07
64354,2.47930430985e-05
64361,0.00679455243701
64362,4.66294791171e-06
64367,1.6921686699e-05
64369,6.52152682111e-07
64370,0.99663333008
64375,2.33872613357e-06
64379,2.61722084262e-05
64381,3.17851362429e-07
64382,0.161114773059
64384,0.00522841626968
64385,0.996539959281
64387,0.432411069872
64388,4.22551679625e-07
64392,0.184475386331
64393,0.00648535469996
64395,0.959198803791
64396,0.224408128177
64405,0.331792768566
64410,0.0265681700123
64413,4.51418557825e-07
64417,8.19571301628e-08
64419,4.15849292766e-07
64421,0.241039514823
64422,0.206126687711
64425,0.227399422891
64426,0.0263872735682
64427,0.98340643348
64428,7.87544088255e-05
64430,0.0256905466986
64432,3.88890603017e-06
64434,3.57043683884e-07
64435,6.69385050962e-07
64436,0.0100337258751
64437,0.225080664361
64439,0.00505531673575
64440,0.0170346606103
64441,0.51568985639
64443,3.76368540855e-08
64445,0.0119439921263
64447,0.446848052119
64449,0.185898752954
64450,0.20516177051
64453,0.000658338092731
64454,0.290072899754
64456,3.54551910218e-07
64457,0.0264868579162
64458,9.47891607714e-08
64469,0.405402863115
64471,0.492954863773
64474,0.555116722491
64475,1.84950031819e-07
64478,2.54168931409e-07
64483,3.50743806611e-05
64486,0.999860603982
64487,0.00370324697697
64489,0.00216248213156
64490,0.998946323554
64493,7.07983815451e-07
64496,0.0220320826282
64497,0.923388734486
64499,1.25760340645e-05
64500,0.191949738838
64503,0.406949592578
64505,0.999346701176
64509,3.93160686716e-07
64515,0.551001661188
64518,0.0321418067748
64519,0.0106047963767
64522,0.977727822016
64523,0.090684772322
64524,2.86542984326e-07
64525,5.56779500011e-07
64526,1.16415958273e-06
64527,0.00258915912485
64536,0.991859865116
64541,0.345693653439
64547,0.347508389562
64549,0.0109199096051
64552,1.01173167943e-07
64558,0.0820464860921
64563,0.047760096888
64565,0.165512299642
64568,0.0013234687774
64571,9.50095363715e-06
64572,1.91424728995e-07
64577,0.0181026814483
64579,6.7357483616e-07
64580,0.0307639475718
64582,3.62861001699e-07
64583,0.361093752282
64585,1.92054960654e-07
64589,0.317653371014
64590,0.999450822419
64594,0.0106265254564
64596,0.00233039043882
64597,0.016159998976
64600,0.0304506396222
64602,0.105878127071
64603,0.0260164255537
64604,6.72473604488e-07
64605,2.94785484961e-08
64607,0.567086093746
64610,0.0482042470244
64613,0.390420226372
64622,8.25439574304e-08
64627,0.0107255572622
64635,9.94569344221e-08
64639,0.998585910254
64640,0.0808765269486
64641,1.61672260426e-06
64643,0.0293236170065
64644,4.08794401577e-06
64647,0.0377738909017
64649,0.13382577516
64653,0.0069455048816
64656,0.052781659898
64658,0.00445871391054
64660,0.000705718396338
64662,1.08263487107e-07
64664,4.09572947798e-05
64666,0.0091610932111
64673,0.00598118494221
64675,0.0847844525948
64679,1.64247317014e-05
64682,2.59660375414e-06
64688,0.00141848673416
64691,2.55347447625e-05
64695,0.0351118370856
64696,0.250619798953
64698,0.0798007720676
64708,0.997302960742
64711,2.73446387297e-05
64714,4.9547133781e-06
64717,0.162216219825
64720,6.31904158185e-07
64723,0.999769920684
64731,0.00137393705013
64733,0.00643808758775
64735,0.0111868232601
64736,0.346949361264
64738,1.29784108873e-06
64742,0.00596713035676
64744,0.0213287058775
64745,0.010764414093
64748,2.66122337405e-05
64756,0.303980938244
64759,0.0755673877298
64761,0.313729836701
64762,0.998015616129
64765,1.4882931161e-08
64767,2.11154393015e-07
64775,0.0334211039004
64777,9.14010270357e-05
64780,0.99779340652
64783,8.82308099399e-08
64785,1.82414124732e-05
64790,0.659969528019
64796,0.136974414605
64797,0.999430059036
64803,1.46361770574e-06
64804,7.26365267367e-06
64807,0.122690150215
64808,7.1227096793e-05
64815,0.0939397624235
64820,0.20604098698
64824,0.0495330819855
64825,0.994249792987
64828,0.0409761744756
64834,3.2189375448e-06
64835,6.05897254922e-07
64836,0.524500257257
64837,1.79896657242e-07
64838,0.0596201331749
64839,0.0195373663624
64841,7.87094489986e-06
64844,0.0878694880133
64847,0.0217214694831
64848,2.78672216991e-07
64849,5.38995261831e-06
64851,0.0291910989324
64852,1.36383336977e-06
64853,0.0205403624849
64857,0.976861645658
64858,0.00159568370098
64860,0.999714494887
64862,0.109692042196
64863,0.0768747253443
64864,0.0225350709069
64866,1.02719876624e-06
64871,0.193060612061
64872,3.21778706624e-07
64873,0.999516168464
64874,1.06749683414e-07
64877,0.241088311516
64881,0.114105950231
64882,0.999723587554
64883,0.0733062865595
64884,0.000362832810463
64885,0.616042110898
64887,2.41964469436e-07
64889,1.76792200269e-05
64891,6.26490470333e-08
64894,0.00594713014945
64897,9.38406670714e-08
64898,0.0223259087372
64902,7.03050774433e-06
64904,3.59302042683e-08
64905,1.1402870384e-07
64908,0.170121714616
64909,2.51314771875e-05
64910,0.173216576352
64911,9.87388088975e-08
64912,0.0303474129807
64915,0.999949309334
64919,0.999997495509
64920,1.02249248392e-06
64921,0.0316194198078
64929,0.0166578284583
64931,5.75133668383e-07
64933,0.992927627873
64935,0.00328488819309
64942,0.148852344263
64943,1.01612305638e-06
64949,0.062786766635
64951,0.00240975519502
64953,0.0495576597652
64955,0.403835307718
64957,0.0684335196178
64964,2.38195220861e-08
64967,0.0459906905371
64968,4.16355277802e-06
64970,0.989859804349
64971,8.56510258737e-06
64979,2.60174745371e-07
64982,2.23225305951e-05
64985,0.00184564629358
64986,0.998372086555
64987,0.995380921955
64988,4.73399170294e-07
64990,0.998238436564
64991,0.360868415313
64992,0.0209908812609
64996,0.28489261397
64998,0.547298322405
65001,0.126299228807
65004,0.000722279456663
65007,1.91904855647e-06
65009,7.63616664197e-06
65011,0.635725207764
65015,0.99903944906
65016,0.140730509258
65019,0.024320102652
65030,3.69613971843e-08
65031,0.00601575072057
65033,0.0068566991615
65034,0.00329479760529
65035,1.84036697574e-05
65036,3.53627030434e-07
65037,0.0221642383933
65038,9.72845860092e-07
65047,0.00310061143308
65049,0.0013505798015
65051,0.000119158616247
65052,0.0096007151746
65054,2.34839980081e-06
65055,0.0176248250125
65061,7.11347615099e-06
65065,0.0769707204737
65068,0.0293978350257
65070,0.541246247279
65071,0.0493128738932
65079,0.117241622934
65083,2.78715594234e-08
65084,0.00252447628147
65085,0.036955899146
65088,0.0368881359971
65089,2.54625393545e-05
65091,0.029932976817
65095,1.02867241511e-06
65096,0.0327704979101
65097,0.194113319908
65099,0.997007317011
65101,0.996998481704
65102,0.742293182264
65109,0.00424977931661
65111,0.106467997216
65113,0.763403343548
65116,0.112906270574
65118,4.66458373287e-05
65119,0.157368104247
65120,0.0926494224726
65123,0.592853966068
65124,0.0830499346614
65132,0.000971066995815
65134,5.45276401604e-07
65137,0.28382862883
65138,0.0553448396528
65140,0.0157035533357
65142,0.999527148817
65143,1.47321356579e-07
65147,4.35237264917e-07
65151,1.36488276023e-05
65153,5.80209222026e-07
65154,0.0509072116701
65155,0.0301436216015
65156,0.000116703786492
65159,0.290624816594
65160,0.026394356258
65168,0.0352648292441
65169,8.97564344088e-08
65170,2.79171397221e-07
65171,1.44747959593e-07
65173,3.91226366421e-07
65175,4.08171546503e-05
65178,0.112069529622
65183,0.999012008014
65185,0.00784797617057
65186,0.999635367213
65189,0.16863284603
65191,3.35402619459e-05
65193,0.998637223712
65194,0.030813218838
65199,0.907976278278
65203,0.0158112026152
65207,1.30932765383e-06
65208,0.013101001441
65209,2.6650284761e-07
65219,0.379327373016
65222,7.33302335853e-06
65223,5.43978711818e-06
65224,0.999846865651
65227,0.646568971124
65232,0.000783002921904
65235,0.0477346349092
65237,0.68266701137
65241,1.59834042446e-07
65244,1.54572847294e-07
65248,4.55351994502e-07
65249,0.998107603514
65253,0.999245895585
65255,0.135037272735
65259,1.54895975375e-05
65260,0.00881739210542
65264,0.0868945553974
65266,0.000136119873899
65267,0.0190767001027
65268,0.0203208265275
65270,0.00323914350805
65271,0.804454642106
65274,0.340717932872
65279,0.0793139080535
65280,1.2680788261e-07
65286,0.998344594886
65287,0.999988078081
65288,0.964661539042
65289,0.518820175478
65291,2.25430045223e-07
65295,0.240436003512
65301,1.85677525541e-06
65303,0.235241136551
65304,1.21560069752e-07
65314,0.997264144626
65319,0.418140626936
65324,0.248856978837
65326,0.0301841430484
65328,4.94328031781e-06
65330,1.27566573422e-05
65332,0.99900578696
65333,0.0422521434299
65337,4.15237699844e-07
65342,0.000311026707528
65348,0.999974603268
65354,3.34816791755e-07
65358,1.85425308194e-07
65362,0.413245272883
65363,0.0143308951574
65365,0.0188805507709
65369,1.36620556539e-06
65370,0.0163369147609
65371,0.984932439877
65373,0.0799364853951
65374,5.58826145138e-08
65376,0.389605637035
65381,0.40183251191
65384,0.328496835603
65387,0.998292794198
65388,0.124120374513
65390,0.272606775551
65394,0.000277254068513
65395,0.144025070509
65396,0.0625039347844
65397,0.999764632283
65402,0.0113162215236
65404,9.40733142142e-05
65405,8.21805689702e-07
65406,0.0108426136828
65408,0.00947480000926
65410,0.0145820364261
65411,5.77800314269e-08
65417,3.05628858162e-07
65418,0.116735807406
65420,0.0453955392603
65421,1.22870804428e-06
65422,4.68984609995e-05
65425,0.150564088636
65428,0.984619416918
65431,0.999701128243
65433,0.177990437601
65434,9.19960435499e-07
65439,0.00660292922338
65442,0.140803203326
65447,0.0704169222438
65449,0.348091002178
65450,0.558928318839
65453,6.76138766596e-07
65456,0.150063366512
65465,0.0283142951119
65468,0.0341880185954
65471,0.168231618898
65472,0.0704936174357
65473,0.11271208413
65475,0.0460384663974
65476,0.436374813898
65477,0.996096803781
65484,0.122954760257
65488,0.0980406633345
65493,0.0840194196651
65495,0.0101200215374
65496,0.000687535600178
65498,0.179331939053
65500,2.01584100327e-05
65502,1.69200243331e-07
65504,0.058364124609
65506,0.012498775879
65510,0.387144000276
65530,0.809176964784
65532,1.52852234387e-07
65536,0.179903956728
65537,0.00157857226232
65539,5.53086916522e-07
65543,0.0294878801252
65545,9.43600868847e-07
65548,7.8276376037e-07
65552,0.00574169568015
65557,0.958609004446
65558,0.680023857534
65570,0.998716009161
65571,4.04944580744e-05
65577,0.440411127061
65579,0.831704960975
65581,0.409170349581
65582,0.775722376344
65584,1.19230064931e-07
65585,0.994145916939
65587,1.29517692222e-06
65588,5.39787736455e-06
65592,0.985432569688
65600,1.08345867448e-07
65603,0.12495389878
65606,0.0069412373829
65607,1.51666262326e-05
65609,1.37741015844e-07
65611,0.236967322728
65617,0.0425919767414
65621,2.90423901979e-06
65622,0.998487957648
65627,0.00192759193713
65634,0.293005067165
65638,0.917207355533
65639,0.998458464602
65641,4.24671160744e-06
65652,0.999998938901
65653,0.00910521000309
65663,0.452574219559
65665,0.542734392173
65666,0.00750986967048
65668,0.815994618478
65670,2.4667739405e-08
65671,0.000128604152707
65672,0.0592366280613
65673,0.000734407199446
65675,2.83352497061e-07
65682,5.10978022993e-07
65683,0.0191952573394
65685,0.000800173325075
65688,2.67369211827e-08
65691,7.99842722266e-05
65692,0.0222994537127
65694,7.3641826025e-08
65695,0.152998878189
65696,0.472251069454
65697,0.0943197736184
65699,4.71817708867e-07
65701,0.10698124045
65703,0.0455388962828
65704,1.5152287794e-07
65707,1.52760967394e-05
65708,1.89140339656e-08
65710,0.997558282437
65711,1.04702239117e-07
65716,0.00197434975794
65717,0.320039524826
65729,0.998417880266
65732,0.990857179118
65734,0.00168045881635
65737,7.64887802642e-07
65739,0.053558314132
65747,0.140335851869
65750,0.186859506666
65751,0.755165648271
65753,0.684558783917
65754,3.27134646333e-06
65756,0.00226838876368
65757,0.0212583208673
65760,1.53793615971e-08
65762,0.0681238477633
65763,0.0908543750161
65764,0.162965449272
65768,0.0557623147983
65771,0.186935621049
65773,0.0236907436277
65774,4.14814602567e-08
65776,0.0275626249817
65777,0.144469895418
65778,0.0274971138372
65779,2.23208367478e-08
65780,0.041665830614
65781,0.999998569869
65788,0.000105166320877
65789,0.998628604285
65790,1.23776005615e-07
65792,6.64626246186e-06
65793,3.32826540429e-07
65798,3.41561134549e-07
65801,5.11607492187e-05
65802,0.00843574905226
65807,0.323817915239
65811,0.0145260535197
65813,0.999208473474
65814,0.276920009873
65818,2.76599504877e-06
65826,0.020936321661
65829,3.51201527444e-07
65831,0.998817034664
65833,0.753155620247
65835,0.917093327194
65837,0.297827170439
65842,0.0763234999975
65843,0.701015032281
65851,0.0474018464856
65857,1.46303093581e-07
65858,0.00144516222631
65859,2.24772744071e-07
65864,1.50792747658e-06
65866,0.382241197693
65867,0.999978120587
